,num,yyyymmdd,names,title,text,yyyymm,mm,mmdd,name
139,139,2019.12.03.,스타뉴스,"글렌피딕, 싱글몰트 위스키 '익스페리멘탈 시리즈' 출시",◆파이어 앤 케인 글렌피딕 ‘파이어 앤 케인’은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한... 라틴 럼 오크통에서 6개월간의 피니싱 과정을 거치도록 했다. 이 과정에서 피트향과 달콤한 토피향이...,2019.12,12,12.03,럼
140,140,2019.12.03.,한국경제,"제 5회 월드와인 및 주류 박람회, 성황리에 막 내리다","프랑스의 유명한 생산지 제품들을 비롯해 이탈리아, 스페인, 영국, 미국, 루마니아, 아르메니아 등에서 수입된 다양한 와인과 국내 와이너리 제품들을 한 자리에서 만나볼 수 있었으며, 맥주, 고량주, 보드카, 럼...",2019.12,12,12.03,럼
141,141,2019.12.03.,뉴스핌,'글렌피딕' 실험적 도전...위스키 '익스페리멘탈 시리즈' 선봬,글렌피딕 '파이어 앤 케인'은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한 싱글몰트 위스키다.... 라틴 럼 오크통에서 6개월간 피니싱 과정을 거쳤다. 이 과정에서 피트향과 달콤한 토피향이 조화롭게...,2019.12,12,12.03,럼
142,142,2019.12.03.,메종,EDITOR'S VOICE 이달의 숍,"일이 일인지라 힙스터처럼 흥미로운 장소에 가볼 일이 잦다. 이번 달에도 많은 곳을 바삐 돌아다녔다. 마음에... 코냑, 아르마냑, 위스키, 럼, 리큐르 등 종류가 많았는데, 모두 시중에서 흔히 볼 수 없는 희귀한 것들이었다....",2019.12,12,12.03,럼
143,143,2019.12.03.,한국정경신문,"글렌피딕의 자신감..'익스페리멘탈 시리즈' 3종, 국내 각 1000병만 푼다","■ 파이어 앤 케인, 피트향과 달콤한 토피향이 조화롭게 어우러글렌피딕 ‘파이어 앤 케인’은 스위트 럼... 라틴 럼 오크통에서 6개월간의 피니싱 과정을 거치도록 했다. 이 과정에서 피트향과 달콤한 토피향이...",2019.12,12,12.03,럼
144,144,2019.12.03.,로이슈,"글렌피딕, 익스페리멘탈 시리즈(Experimental Series) 출시",글렌피딕 ‘파이어 앤 케인’은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한 싱글몰트 위스키다... 라틴 럼 오크통에서 6개월간의 피니싱 과정을 거치도록 했다. 이 과정에서 피트향과 달콤한 토피향이...,2019.12,12,12.03,럼
145,145,2019.12.03.,뉴스웨이,"글렌피딕, 익스페리멘탈 시리즈 출시",글렌피딕 ‘파이어 앤 케인’은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한 싱글몰트 위스키다. 니콜 후앙(Nicole Huang) 글렌피딕 글로벌 브랜드 매니저는 “글렌피딕 ‘익스페리멘탈 시리즈’는 늘 새로움으로...,2019.12,12,12.03,럼
146,146,2019.12.03.,이데일리,"글렌피딕, 싱글몰트 위스키 3종 국내 출시",글렌피딕 ‘파이어 앤 케인’은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한 싱글몰트 위스키다.... 라틴 럼 오크통에서 6개월간의 피니싱 과정을 거치도록 했다. 이 과정에서 피트향과 달콤한 토피향이...,2019.12,12,12.03,럼
147,147,2019.12.03.,미디어펜,"글렌피딕, 익스페리멘탈 시리즈 3종 출시","'파이어 앤 케인'은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한 싱글몰트 위스키다. 윌리엄그랜트앤선즈코리아 관계자는 ""국내에 출시된 '익스페리멘탈 시리즈'는 위스키 애호가들은 물론, 입문자들에게도...",2019.12,12,12.03,럼
148,148,2019.12.03.,이뉴스투데이,"'뉴 싱글몰트' 글렌피딕, 익스페리멘탈 시리즈 출시",◇ 파이어 앤 케인= 글렌피딕 '파이어 앤 케인'은 스위트 럼 오크통에서 피니싱 과정을 거친 스모키한... 라틴 럼 오크통에서 6개월간의 피니싱 과정을 거치도록 했다. 이 과정에서 피트향과 달콤한 토피향이 조화롭게...,2019.12,12,12.03,럼
149,149,2019.12.03.,뉴스1,"테일러 스위프트 고양이 변신…'캣츠', 퍼포먼스 과정 공개","특히 ""서로가 서로의 예술을 배우며 성장했죠""라는 그리자벨라 역의 제니퍼 허드슨의 말처럼 무용수들과 배우들의 협업은 마치 뮤지컬 연습실을 방불케 한다. 럼 텀 터거 역의 제이슨 데룰로 역시 ""이들이 모여 마법을...",2019.12,12,12.03,럼
150,150,2019.12.03.,싱글리스트,"'캣츠', 전세계 최고 배우진 '고양이' 변신...No.1 퍼포먼스 영상 공개","말처럼 무용수들과 배우들의 협업은 마치 뮤지컬 연습실을 방불케 하며 어디서도 본 적 없는 전율의 퍼포먼스가 펼쳐질 것을 기대케 한다. 마지막으로 럼 텀 터거 역의 제이슨 데룰로 역시 ""이들이 모여 마법을 창조해...",2019.12,12,12.03,럼
151,151,2019.12.03.,마이데일리,"‘캣츠’ 테일러 스위프트, 명불허전 역대급 퍼포먼스 영상 공개","말처럼 무용수들과 배우들의 협업은 마치 뮤지컬 연습실을 방불케 하며 어디서도 본 적 없는 전율의 퍼포먼스가 펼쳐질 것을 기대케 한다. 마지막으로 럼 텀 터거 역의 제이슨 데룰로 역시 ""이들이 모여 마법을 창조해...",2019.12,12,12.03,럼
152,152,2019.12.03.,OSEN,"'캣츠' 제니퍼 허드슨→테일러 스위프트, 최고가 선사하는 퍼포먼스 '전율'",말처럼 무용수들과 배우들의 협업은 마치 뮤지컬 연습실을 방불케 하며 어디서도 본 적 없는 전율의 퍼포먼스가 펼쳐질 것을 기대케 한다. 마지막으로 럼 텀 터거 역의 제이슨 데룰로 역시 “이들이 모여 마법을 창조해...,2019.12,12,12.03,럼
153,153,2019.12.03.,엑스포츠뉴스,'더 짠내투어' 용진투어 시작…반 미 맛집→다딴라 폭포 루지 체험까지 [전일...,"와인 커피, 럼 커피, 보드카 커피 등 다양한 커피가 있는 카페였다. 주문한 음료가 등장하고 럼 커피를 맛본 이진호는 ""너무 쓰다"", 박명수는 ""사약 아니냐""며 표정을 찡그렸다. 와인 커피를 맛본 이이경은 ""괜찮다. 와인이...",2019.12,12,12.03,럼
154,154,2019.12.03.,서울경제,"'캣츠' 압도적 퍼포먼스X감동의 음악X화려한 캐스팅, 보도스틸 전격 공개",이처럼 보기만 해도 황홀한 퍼포먼스들의 향연은 <캣츠> 속 압도적인 무대와 비주얼에 대한 기대를 높이며... 고양이 ‘럼 텀 터거’(제이슨 데룰로) 등 <캣츠>를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을 모으며 그들이...,2019.12,12,12.03,럼
155,155,2019.12.03.,enews24,"'더짠내투어' 이진호x이시아, 달랏에서 핑크빛 기류 ""입술 섹시해"" [종합]","이용진이 ""그럼 입술을 어디서 빌러오냐""고 하자 이시아는 웃음을 띠며 ""되게 도톰하시다""고 말했다.... 와인 커피, 보드카 커피, 럼 커피, 에그 커피 등 다양한 메뉴도 눈길을 끌었다. 달랏의 카페거리에서도 이시아와...",2019.12,12,12.03,럼
156,156,2019.12.03.,엑스포츠뉴스,"'더 짠내투어' 박명수X문세윤, '박세투어' 마무리→이용진, '용진투어' 시작 ...","와인 커피, 럼 커피, 보드카 커피 등 다양한 커피가 있는 카페였다. 이때 이진호는 이시아를 보며 ""오른쪽으로 보면 심은하, 왼쪽에서 보면 신봉선""이라고 장난을 쳤고, 문세윤이 ""이진호처럼 짓궃은 남자 어떠냐""고 묻자...",2019.12,12,12.03,럼
157,157,2019.12.02.,톱스타뉴스,"'더 짠내투어' 이용진의 베트남 달랏 여행, 로컬 반미 맛집 → 아시아서 가장...","미트볼 수프와 반미의 이색 조화가 돋보이는 '로컬 반미 맛집'부터 시작해, 풍미 가득한 베트남 커피에 와인·럼·달걀을 더한 '달랏 유명 카페' 그리고 아시아에서 가장 길다는 '달랏 루지'와 역동 넘치는 지프차 투어...",2019.12,12,12.02,럼
158,158,2019.12.02.,뉴스컬처,우려와 기대사이..'캣츠' CG 논란 딛고 뮤지컬 명성 이을까,이처럼 보기만 해도 황홀한 퍼포먼스들의 향연은 '캣츠' 속 압도적인 무대와 비주얼에 대한 기대를 높인다.... 고양이 ‘럼 텀 터거’(제이슨 데룰로) 등 캐릭터 스틸도 함께 공개되 기대를 모은다. 이처럼 '캣츠'가 동명...,2019.12,12,12.02,럼
159,159,2019.12.02.,스포츠한국,"올겨울 최고의 뮤지컬 대작 '캣츠', 시선 제압하는 보도스틸 공개!",이처럼 보기만 해도 황홀한 퍼포먼스들의 향연은 <캣츠> 속 압도적인 무대와 비주얼에 대한 기대를 높이며... 고양이 ‘럼 텀 터거’(제이슨 데룰로) 등 '캣츠'를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을 모은다....,2019.12,12,12.02,럼
160,160,2019.12.02.,VOGUE,마법 같은 밤 <캣츠>,"수많은 젤리클 고양이가 축제 분위기를 묘사하는 오프닝 장면, 섹시하고 호기심 많은 고양이 ‘럼 텀 터거’... 헤이워드, ‘럼 텀 터거’ 역에 제이슨 데룰로 등이 나서 퍼포먼스를 기대하게 만듭니다. 이 외에도 주디...",2019.12,12,12.02,럼
161,161,2019.12.02.,컨슈머타임스,"캣츠, 압도적 퍼포먼스 X 화려한 캐스팅까지…뮤지컬 대작의 '위엄'","여기에 대표곡 'Memory'의 주인공인 '그리자벨라'(제니퍼 허드슨)는 물론 순수한 고양이 '빅토리아'(프란체스카 헤이워드), 마성의 고양이 '럼 텀 터거'(제이슨 데룰로) 등 캣츠를 빛낼 캐릭터들이 등장한다.캣츠는 뮤지컬...",2019.12,12,12.02,럼
162,162,2019.12.02.,엑스포츠뉴스,"'캣츠' 퍼포먼스·음악·캐스팅, 3박자 갖춘 종합 선물세트",이처럼 보기만 해도 황홀한 퍼포먼스들의 향연은 '캣츠' 속 압도적인 무대와 비주얼에 대한 기대를 높이며... 고양이 럼 텀 터거(제이슨 데룰로) 등 '캣츠'를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을 모으며 그들이...,2019.12,12,12.02,럼
163,163,2019.12.02.,뉴스1,"'캣츠' 테일러 스위프트→제니퍼 허드슨, 고양이 매력 가득 스틸","여기에 대표곡 '메모리'(Memory)의 주인공인 그리자벨라(제니퍼 허드슨 분)는 물론, 순수한 고양이 빅토리아(프란체스카 헤이워드 분), 마성의 고양이 럼 텀 터거(제이슨 데룰로 분) 등 '캣츠'를 빛낼 캐릭터들의 스틸도 함께...",2019.12,12,12.02,럼
164,164,2019.12.02.,뉴스엔,‘캣츠’ 공식 스틸 컷 공개로 기대감 UP “역대급 스케일”,"아울러 팝 디바 테일러 스위프트가 맡은 봄발루리나를 위시로 '메모리’(Memory) 주인공인 그리자벨라 역의 제니퍼 허드슨, 럼텀 터거 역을 맡은 제이슨 데룰로 등 주요 캐릭터의 면면을 이미지화해 눈길을 끌었다....",2019.12,12,12.02,럼
165,165,2019.12.02.,마이데일리,"‘캣츠’, 화려한 퍼포먼스 & 감동의 음악 & 압도적 캐스팅 “완벽한 3박자”",이처럼 보기만 해도 황홀한 퍼포먼스들의 향연은 ‘캣츠’ 속 압도적인 무대와 비주얼에 대한 기대를... 고양이 '럼 텀 터거'(제이슨 데룰로) 등 ‘캣츠’를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을 모으며 그들이...,2019.12,12,12.02,럼
166,166,2019.12.02.,OSEN,"'캣츠', 화려한 퍼포먼스x감동의 음악x압도적 캐스팅 '완벽한 3박자'",이처럼 보기만 해도 황홀한 퍼포먼스들의 향연은 '캣츠' 속 압도적인 무대와 비주얼에 대한 기대를 높이며... 고양이 럼 텀 터거(제이슨 데룰로) 등 '캣츠'를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을 모으며 그들이...,2019.12,12,12.02,럼
167,167,2019.12.02.,싱글리스트,"'캣츠', 퍼포먼스+음악甲 예고 보도스틸 공개...크리스마스 분위기 물씬","여기에 대표곡 'Memory'의 주인공인 그리자벨라(제니퍼 허드슨)는 물론, 순수한 고양이 빅토리아(프란체스카 헤이워드), 마성의 고양이 럼 텀 터거(제이슨 데룰로) 등 '캣츠'를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을...",2019.12,12,12.02,럼
168,168,2019.12.02.,스타뉴스,'캣츠' 퍼포먼스X음악X재미..3박자 맞는 종합선물세트,"대표곡 'Memory'의 주인공인 그리자벨라(제니퍼 허드슨 분)는 물론, 순수한 고양이 빅토리아(프란체스카 헤이워드 분), 마성의 고양이 럼 텀 터거(제이슨 데룰로 분) 등 '캣츠'를 빛낼 캐릭터들의 스틸도 함께 공개돼 시선을...",2019.12,12,12.02,럼
169,169,2019.12.01.,W,2019년의 끝을 붙잡고 우르르 쏟아져 출시된 연말 주류 에디션,"4 Glenfiddich 파이어 & 케인 럼의 주원료가 사탕수수임을 아는 사람이라면, 제품명에 들어 있는 단어이자... 올해 글렌피딕에서 출시한 ‘파이어 & 케인’은 버번 캐스크에서 1차 숙성한 후 럼 캐스크에서 2차 숙성해...",2019.12,12,12.01,럼
170,170,2019.12.01.,W,2019년의 끝을 붙잡고 우르르 쏟아져 출시된 연말 주류 에디션,"4 Glenfiddich 파이어 & 케인 럼의 주원료가 사탕수수임을 아는 사람이라면, 제품명에 들어 있는 단어이자... 올해 글렌피딕에서 출시한 ‘파이어 & 케인’은 버번 캐스크에서 1차 숙성한 후 럼 캐스크에서 2차 숙성해...",2019.12,12,12.01,럼
171,171,2019.11.29.,이코노믹리뷰,[ER포토] 애주가들아 모여라! 전 세계 다양한 술이 한 자리에,"뿐만 아니라, 전 세계 주류(맥주, 고량주, 보드카, 럼, 사케, 시드르 등) 및 관련 액세서리 등 주류산업 관련 품목들을 볼수 있다. 맥주 수입사 연합 KMBIA(Korean Micro Beer Importers Association, 이하 금비아)소속 수입사...",2019.11,11,11.29,럼
172,172,2019.11.29.,뉴스1,와인 마니아들의 천국,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
173,173,2019.11.29.,뉴스1,와인 감별,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
174,174,2019.11.29.,뉴스1,눈길 사로잡는 세계 주류,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
175,175,2019.11.29.,뉴스1,전세계 와인이 한자리에,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
176,176,2019.11.29.,뉴스1,국내서 보기 힘든 세계 주류 총집합,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
177,177,2019.11.29.,뉴스1,와인의 유혹,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
178,178,2019.11.29.,뉴스1,와인 총집결,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
179,179,2019.11.29.,뉴스1,월드와인 및 주류박람회,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
180,180,2019.11.29.,뉴스1,와인의 유혹,오는 1일까지 열리는 이번 박람회에서는 프랑스와 이탈리아 등 다양한 국가에서 수입된 와인과 럼과 보드카 등 전세계 주류를 한자리에서 만날 수 있다. 2019.11.29/뉴스1,2019.11,11,11.29,럼
181,181,2019.11.29.,경북일보,[수필 동상] 이경훈 '내리는 눈(雪)을 바라보는 눈(目)',"컴컴한 어둠 속에서 앞으로 나가기 위해 손을 휘젓는 사람처럼, 하늘에서는 땅 쪽으로 나있는 길이 잘 보이지... 혹은 밍밍하고 탄력없는 밥풀에 살짝 숨어있다 그윽하게 입안에 번지는 식혜의 맛처럼 달콤한 느낌으로...",2019.11,11,11.29,럼
182,182,2019.11.28.,싱글리스트,'몸도 마음도 든든하게'...겨울 몸보신 호텔&식음료 프로모션②,흰 눈이 소복이 쌓이는 고요한 밤에 어울리는 '사일런트 나이트'는 오렌지와 초콜릿 향이 코끝을 맴도는 럼 '론 자카파 23'에 고소한 풍미를 내는 버터 스카치와 향긋한 루이보스 티를 넣고 오렌지 밀크 폼을 올려 그윽하고...,2019.11,11,11.28,럼
183,183,2019.11.28.,세계비즈,"대우건설, 체코서 원전건설포럼 개최",'2019 한-체 원전건설포럼'에 참석한 내빈들이 기념사진을 촬영하고 있다. 사진=대우건설 [세계비즈=김민지... 원전건설포 럼’ 및 ‘한-체 기업간 B2B 회의'를 체코 현지의 프라하 힐튼호텔에서 개최했다고 28일 밝혔다....,2019.11,11,11.28,럼
184,184,2019.11.28.,머니,"[special]올 겨울 마추픽추부터 아마존까지,페루",럼 펀치부터 페루 전통 복장으로 차려 입은 장인들의 모습 등이 이색적인 분위기를 더한다. 페루 크리스마스에서 빼놓을 수 없는 것이 있다면 파네통(Panetón)이다. 한국에서는 설날이 되면 떡국을 먹는 것처럼...,2019.11,11,11.28,럼
185,185,2019.11.28.,머니S,와인매니아들 총집합 … 월드와인 주류박람회 일산 킨텍스에서,"뿐만 아니라, 전 세계 주류(맥주, 고량주, 보드카, 럼, 사케, 시드르 등) 및 관련 액세서리 등 주류산업 관련 품목을 총망라하여 바이어 및 참관객들에게 선보일 예정이다. 맥주 수입사 연합 KMBIA(Korean Micro Beer Importers...",2019.11,11,11.28,럼
186,186,2019.11.26.,부산제일경제,"파크 하얏트 부산, 연말 앞두고 모임맞춤형 칵테일 선봬",'사일런트나이트'는 오렌지와 초콜릿향이 코끝을 맴도는 럼'론자카파 23'에 고소한 풍미를 내는 버터스카치와 향긋한 루이보스티를 넣고 오렌지 밀크폼을 올려 그윽하고 부드러운 맛의 조화로움을 따뜻하게 즐길 수 있다....,2019.11,11,11.26,럼
187,187,2019.11.26.,월간불광,[불광통신] 여행,"""여행은 언제나 돈의 문제가 아니 고 용기의 문제다""라던 소설가 파울로 코엘료(Paulo Coelho)의 말처 럼, 눈 딱... Maistre)처럼 자신만의 공간을 새롭 게 탐험해 보는 수도 있습니다. 종잡을 수 없는 내 마음을 여행지 로 삼는...",2019.11,11,11.26,럼
188,188,2019.11.25.,싱글리스트,연말 파티 분위기 물씬 식사 한 끼!...호텔 식음료 新메뉴 & 프로모션,전통주 '막시모'와 럼을 베이스로 부드러운 플레인 요거트를 넣어 화이트 크리스마스를 이색적으로 표현한 '화이트 크리스마스 모히토'를 제공한다. 이번 페스티브 시즌 음료는 오전 10시부터 자정까지 이용 가능하다....,2019.11,11,11.25,럼
189,189,2019.11.25.,한국경제,"아프리카 모리셔스의 프리미엄 다크럼 ‘골드 오브 모리셔스’, 제 5회 월드와...",아프리카 모리셔스의 프리미엄 다크럼 골드 오브 모리셔스가 오는 11월 29일(금)부터 12월 1일(일)까지 일산... 나라로 럼의 재료가 되는 질 좋은 사탕수수가 많이 자란다. 훌륭한 럼이 많이 생산되는 것으로 유명하며 최근...,2019.11,11,11.25,럼
190,190,2019.11.25.,VOGUE,크리스마스에는 축복과 케이크를!,또 밤 크림에 럼과 위스키 리큐어를 넣어 고급스러운 맛을 더하고 달콤한 머랭을 마치 지붕처럼 쌓아 올린 몽블랑 ‘헨젤과 그레텔’도 연말에 선보일 예정이라고. 헨젤과 그레텔. 디어미의 대표 케이크 중 하나인...,2019.11,11,11.25,럼
191,191,2019.11.24.,이투데이,"‘블락비’ 박경, “나도 사재기 하고파”…바이브·송하예·임재현 등 실명 ...",24일 박경은 자신의 SNS를 통해 “‘바이브’처럼 ‘송하예’처럼 ‘임재현’처럼 ‘전상근’처럼 ‘장덕철처’럼 ‘황인욱’처럼 사재기 좀 하고 싶다”라는 글을 남겨 사재기 의혹 가수들의 실명을 거론해 논란이 되고...,2019.11,11,11.24,럼
192,192,2019.11.24.,한국강사신문,"영화 <런던 해즈 폴른> ""거대한 테러가 런던 한복판에서 시작됐다!""","영화로는 <인카네이트>, <설리: 허드슨강의 기적>, <런던 해즈 폴른>, <마이 올 아메리칸>, <프랑켄슈타인: 불멸의 영웅>, <하드데이>, <백악관 최후의 날>, <럼 다이어리>, <래빗 홀>, <월드 인베이젼>, <굿바이 초콜릿...",2019.11,11,11.24,럼
193,193,2019.11.20.,아시아투데이,"태국 맞서 조1위·무패신화 지킨 베트남 박항서호 ""승점 1점 추가로 만족 안 ...","키커로 나선 분마탄의 강슈팅을 골키퍼 당 반 럼이 막아내며 되려 사기가 올랐다. 기세를 이어 전반 31분, 꽝... 그러나 골키퍼 당 반 럼과 수비수들의 몸을 던진 수비로 버텼다. 양측은 득점 없이 경기를 마쳤다. 이날...",2019.11,11,11.20,럼
194,194,2019.11.19.,아시아투데이,태국 골대 흔들었지만...베트남-태국 득점없이 0-0 전반전 종료,"그러나 박항서호의 수문장 당 반 럼이 키커로 나선 분마탄의 슛을 되려 베트남 대표팀의 사기가 올랐다. 기세를 이어 전반 31분, 꽝 하이의 코너킥을 이어받은 부이 띠엔 중의 헤딩슛이 골문을 흔들었다. 그러나 태국...",2019.11,11,11.19,럼
195,195,2019.11.19.,뉴스웨이,"방준혁 넷마블 의장, 공들이는 장르융합게임 들여다봤더니…","기존 PC게임과 모바일게임처럼 단일 플랫폼에 국한되지 않고, 스팀과 콘솔 등 다양하게 게임을 즐길 수 있는 것을 말한다. 럼 플레이하는 기기에 국한되지 않고 스팀·콘솔 등 여러 종류의 플랫폼에서 구동되는 게임을...",2019.11,11,11.19,럼
196,196,2019.11.19.,오마이뉴스,'극동의 미래 휴양지'... 중국 황제·인도 총독도 반한 이곳,"화가 베르타 럼은 산속을 거닐다 내를 건너 어떻게 ""너무도 빼어나서 더 이상 나아가지 않은 채 그곳에서... 또 북한을 여러 차례 여행한 저자는 다른 나라에서처럼 혼자서 자유롭게 다닐 수 없는 점을 최대 고충으로...",2019.11,11,11.19,럼
197,197,2019.11.18.,ㅍㅍㅅㅅ,"시작이 밤이다, 포기하지 마세요 ‘보늬밤조림’","지금은 업무가 바뀌어서 그때처럼 수시로 뵐 일은 없지만, 마치 어제 만난 사이같이 살갑다. 이날도 기껏 버섯... 시중의 기성품과 같은 맛일까, 럼을 넣는데 무슨 향이 나려나, 껍질째 절이는데 입안에서 거끌거리진 않을까...",2019.11,11,11.18,럼
198,198,2019.11.18.,디지틀조선일보,미리 예약하면 할인 및 추가 혜택 제공하는 겨울 호텔 패키지 6곳,"칵테일 베이스로는 봄베이 사파이어(진), 앱솔루트(보드카), 말리부(럼), 호세 쿠에르보 이스페셜(데킬라), 짐빔 화이트 라벨(위스키), 듀어스 화이트라벨(위스키), 피치트리(리큐르) 등 개인의 맛과 향, 선호도에 따라...",2019.11,11,11.18,럼
199,199,2019.11.18.,주간동아,"[명욱의 술기로운 생활] 아이유도, ‘캬~’도 안 된다",‘처음처럼’) 등이 있다. 경제협력개발기구(OECD) 회원국 가운데 술병에 연예인 사진을 붙이는 국가는... 쿠바의 럼 산업 육성에 큰 도움이 됐다. 미국 내에서 무알코올 맥주는 제조가 허용돼 이때 무알코올 캔맥주가...,2019.11,11,11.18,럼
200,200,2019.11.14.,여성동아,[cocktail] 가을밤 유쾌하게 칵테일,"왠지 불편한 슈트처럼 격식을 차려야 할 것 같아 그동안 친하게 지내지 못했다. 이런 편견이 올봄 괌... 보드카, 럼, 진, 스카치위스키, 데킬라, 코냑 등 증류주에 소다수, 과일주스, 샴페인, 와인, 커피 등 개선제와 시럽...",2019.11,11,11.14,럼
201,201,2019.11.14.,한국경제,숙성육 전문 기업 '인큐시스' 월드와인 및 주류 박람회 2019 참가,"인큐시스의 전문 숙성고와 특별한 숙성 육제품들을 곁들여 맛보게 될 '월드와인 및 주류 박람회 2019'는 인큐시스의 숙성 육제품들과 어울릴만한 와인부터 맥주, 고량주, 보드카, 럼, 사케, 시드르 등 다양한 주류와...",2019.11,11,11.14,럼
202,202,2019.11.13.,한국강사신문,"영화 <백악관 최후의 날> ""그들을 저지해야 한다! 아론 에크하트, 제라드 버틀...","영화로는 <인카네이트>, <설리: 허드슨강의 기적>, <런던 해즈 폴른>, <마이 올 아메리칸>, <프랑켄슈타인: 불멸의 영웅>, <하드데이>, <백악관 최후의 날>, <럼 다이어리>, <래빗 홀>, <월드 인베이젼>, <굿바이 초콜릿...",2019.11,11,11.13,럼
203,203,2019.11.13.,스포츠서울,"올림픽 2차 예선 이문규 감독의 출사표 ""뉴질랜드 와의 승부에 중점""","-선수들 컨디션은 9월과 비교했을 때 선수들은 재활 트레이닝을 통해서 새롭게 태어난 선수인 것처 럼 모든 면에서 100%는 아니어도 12명이 다 뛰는 스타일을 생각하고 있는데, 한 사람이 뛸 수 있는 시간 동안 베스트...",2019.11,11,11.13,럼
204,204,2019.11.13.,마리끌레르,따뜻한 술,"위스키와 따뜻한 물, 설탕, 레몬에 취향에따라 계피, 럼, 브랜디 등을 더해 끓여 마시는 술이다. 따뜻한 물 대신 홍차나 커피를 사용해도 무방하다. 핫 토디는 완제품으로 나오지 않아 직접 만들어야 하는데, 넣는 재료에...",2019.11,11,11.13,럼
205,205,2019.11.12.,소믈리에타임즈,"오프라 윈프리가 추천한 '2019 최애템 리스트', 전동와인오프너부터 칵테일 머...","보드카, 럼, 데킬라, 진 등 스피리츠와 다양한 맛의 캡슐을 넣고 버튼을 누르면 술과 캡슐의 용액이 혼합되어 원하는 칵테일을 완성해준다. 오프라 윈프리의 최애템 리스트는 현재 아마존에서...",2019.11,11,11.12,럼
206,206,2019.11.10.,위키트리,"한국 백신산업 거점 화순, 차세대 백신산업 발전 방향 모색",‘2019 화순국제백신포럼’ 개최...치료백신·면역치료 연구 성과 공유 7일 ~ 8일 화순하니움문화스포츠센터에서 성공적으로 개최7일과 8일 이틀 동안 화순에서 열린 ‘2019 화순국제백신포럼’이 세계적인 백신 전문가들이...,2019.11,11,11.10,럼
207,207,2019.11.10.,브레이크뉴스,"화순국제백신포럼, 치료백신 새 패러다임 제시","▲ 2019 화순국제백신포럼이 7일 오전 화순군 화순읍 하니움문화스포츠센터에서 열린 가운데 김영록 전라남도지사, 구충곤 화순군수, 이준행 화순국제백신포럼 추진위원장, DNA 백신 권위자인 美 데이비드 와이너...",2019.11,11,11.10,럼
208,208,2019.11.10.,뉴스메이커,"한국 백신산업 거점 화순, 차세대 백신산업 발전 방향 모색",7일과 8일 이틀 동안 화순에서 열린 '2019 화순국제백신포럼'이 세계적인 백신 전문가들이 함께한 가운데... 올해로 4회째를 맞은 화순국제백신포럼의 주제는 차세대 백신산업 발전 방안을 모색하는 자리로 차세대...,2019.11,11,11.10,럼
